"FLURER SMOKERY LTD","5722","MENZIES WAY"," ","CAMPBELL RIVER","BC","V9H1N6"
"MINIGOO FISHERIES INC.","195","EAGLE FEATHER TRAIL"," ","LENNOX ISLAND","PE","C0B1P0"
"BEACH POINT PROCESSING  COMPANY","75","WHARF LANE"," ","BEACH POINT","PE","C0A1V0"
"BEACH POINT PROCESSING COMPANY","26","MACKENZIE LANE"," ","BEACH POINT","PE","C0A1V0"
"JOHN O'S FOODS INC.","827","DROVERS ROAD"," ","WHEATLEY","ON","N0P2P0"
"CAPE BALD PACKERS LTD. LOBSTER DIVISION (BAS CAP PELE, NB)","52","RUE NILES CANADA"," ","BAS-CAP-PELÉ","NB","E4N1E3"
"SOUTH SHORE SEAFOODS LTD.","6","FOY ROAD"," ","BLOOMFIELD","PE","C0B1E0"
"KELTIC SEAFOODS LIMITED","6980","MARKET STREET"," ","PORT HARDY","BC","-"
"CLEARWATER SEAFOODS LIMITED PARTNERSHIP (M.V. ATLANTIC PRESERVER)","88","WATER STREET"," ","SHELBURNE","NS","B0J1W0"
"R.J. KING FISHERIES LIMITED"," "," "," ","METEGHAN CENTRE","NS","B0W2K0"
"ATLANTIC PROTECTOR","88","WATER STREET"," ","SHELBURNE","NS","B0T1W0"
"NORTH-WEST SEAFOOD LTD.","8475","ONTARIO STREET","#102","VANCOUVER","BC","V5X3E8"
"YOUNG'S LOBSTER COMPANY  LTD.","1354","ROUTE 772"," ","CHOCOLATE COVE","NB","-"
"CAPE NORTH MUSSELS LIMITED","43","MACLEOD LN"," ","CAPE NORTH","NS","B0C1G0"
"AZUMA FOODS (CANADA) CO., LTD.","11451","TWIGG PLACE CANADA"," ","RICHMOND","BC","V6V2Y2"
"SAPUTI","154","WATER STREET"," ","BAY ROBERTS","NL","A0A1GO"
"TIFFANY GATE FOODS INC.","195","STEINWAY BLVD CANADA"," ","TORONTO","ON","M9W6H6"
"SHIP'S LOBSTER POUND (2005) LIMITED","6649","HIGHWAY 3"," ","LOWER WOODS HARBOUR","NS","B0W2E0"
"BONTE FOODS LTD","615","CHAMPLAIN STREET"," ","DIEPPE","NB","E1A7Z7"
"MEDEX. FISH IMPORTING & EXPORTING CO. LTD.","189","WESTCREEK DRIVE"," ","VAUGHAN","ON","L4L9N6"
"TRUE NORTH SALMON LIMITED PARTNERSHIP","1","FUNDY BAY DRIVE"," ","ST. GEORGE","NB","E5C3E2"
"LOBSTER WORLD INC.","10320","7","HWY 7"," ","JEDDORE OYSTER PONDS","NS","B0J1W0"
"GROUPE UMEK, SOCIÉTÉ EN COMMANDITE","230","AVENUE ARNAUD"," ","SEPT-ILES","QC","G4R3A7"
"FACTORS LABORATORIES LTD.","8955","JIM BAILEY CRESCENT"," ","KELOWNA","BC","V4V2L7"
"KA'LE BAY SEAFOODS LTD."," "," "," ","GLACE BAY","NS","B1A5V4"
"SHANDAPH OYSTERS"," ","RR # 1"," ","PICTOU COUNTY","NS","B0K1G0"
"WEST COAST FISHCULTURE (LOIS LAKE) LTD.","11060","C MORTON ROAD"," ","POWELL RIVER","BC","V8A0L9"
"GERRET ENTERPRISES INCORPORATED","58","BOUNDRY STREET"," ","CLARK'S HARBOUR","NS","B0W1P0"
"VICTOR AQUACULTURE INC.","120","RUE DE L'INDUSTRIE"," ","SHIPPAGAN","NB","E8S0A2"
"FISHERMAN'S MARKET INTERNATIONAL INCORPORATED","354","BLACKPOINT ROAD"," ","SHELBURNE COUNTY","NS","-"
"7987072 CANADA INC.","800","HUNT CLUB ROAD","UNIT","OTTAWA","ON","K1V1C3"
"NU SEA PRODUCTS INC."," ","MAIN ROAD"," ","CONCEPTION BAY SOUTH","NL","A0A3J0"
"PETIT-CAP FISHERIES LTD","2056","ROUTE 950"," ","PETIT-CAP","NB","E4N2J6"
"ATLANTIS FOODS LTD.","8295","CROMPTON STREET"," ","VANCOUVER","BC","V5X4H8"
"LES PLATS DU CHEF ULC","575","OSTER LANE"," ","VAUGHAN","ON","L4K2B9"
"NU SEA PRODUCTS INC."," ","MAIN ROAD"," ","ANCHOR POINT","NL","-"
"FRESH ATLANTIC SEAFOOD LTD","804","ROUTE 172"," ","BACK BAY","NB","E5C1X2"
"I & S SEAFOODS","45","WHITELEY STREET"," ","RIVIÈRE-SAINT-PAUL","QC","G0G2P0"
"M & M CORMIER FISHERIES LTD.","11","ALLÉE ANDRÉ CANADA"," ","CAP-PELE","NB","E4N2E1"
"NORLANTIC PROCESSORS LIMITED","54","MAIN ST"," ","PLEASANTVIEW","NL","-"
"54417 NEWFOUNDLAND AND LABRADOR INC.","85","SOUTH SIDE DRIVE"," ","HARBOUR BRETON","NL","-"
"UPTIME FOOD PRODUCTS INC.","11800","AV J.J."," ","MONTRÉAL","QC","H1E7J4"
"FAVORITE FOODS LTD.","6934","GREENWOOD STREET"," ","BURNABY","BC","V5A1X8"
"ATLANTIC CANADA EELS INC."," "," ","LOT #7","SPRINGHILL","NS","B0M1X0"
"KITCHEN PARTNERS LIMITED"," ","2545-96 STREET NW"," ","EDMONTON","AB","T6N1E3"
"MENU-MER LTÉE","153","BOUL. RENARD EST"," ","RIVIÈRE-AU-RENARD","QC","G4X5K9"
"APAQTAUKEWAQ FISHERIES CO-OP LTD.","127","FISHERY ROAD"," ","CHAPEL ISLAND 5","NS","B0E3B0"
"PATUREL INTERNATIONAL COMPANY","2474","HIGHWAY 330"," ","CLARK'S HARBOUR","NS","BOW1PO"
"NEWFOUNDLAND MARINER FISHING ENTERPRISES LTD."," "," "," ","ST. JOHN'S","NL","-"
"LABRADOR GEM SEAFOOD INCORPORATED","21","MAIN STREET"," ","RAMEA","NL","AON2G0"
"OCEAN VIEW FISHERIES LIMITED","26","LENNYS LANE"," ","SAMBRO","NS","B3V1L5"
"OCEAN CHOICE INTERNATIONAL L.P.  ""AQVIQ"""," "," "," ","ST. JOHN'S","NL","A1B3N4"
"NORTHERN HARVEST SEA FARMS INC.","2","SALAR COURT"," ","ST. GEORGE","NB","E5C3N1"
"I. DEVEAU FISHERIES LIMITED","88","COOK POINT ROAD"," ","NORTH EAST POINT","NS","B0W1P0"
"FINE CHOICE FOODS LTD.","23011","FRASERWOOD WAY"," ","RICHMOND","BC","V6V3B3"
"DONALD B. GILLIS & SON FISH WHOLESALER LIMITED"," "," "," ","NORTH SYDNEY","NS","B2A3M1"
"STRICTLY LOBSTER LIMITED","1201","HIGHWAY 304"," ","YARMOUTH","NS","B5A5G7"
"RB FRUITS DE MER INC.","252","CH PETIT CAREY"," ","SIX ROADS","NB","E1X3A6"
"ALBION FARMS AND FISHERIES LTD.","1900","NO. 6 ROAD"," ","RICHMOND","BC","V6V1W3"
"K&N FISHERIES LIMITED","70","FISH PLANT ROAD"," ","WHITEHEAD","NS","B0H1T0"
"DSM NUTRITIONAL PRODUCTS CANADA INC.","39","ENGLAND DRIVE"," ","MULGRAVE","NS","B0E2G0"
"FV NORTHERN ALLIANCE (SELECT SEAFOODS CANADA LTD.)","205","VANTAGE WAY","7560A","DELTA","BC","V4G1H1"
"MITO SUSHI","4600","RUE MOLSON"," ","MONTRÉAL","QC","H1Y0A3"
"CHAD BROWN SEAFOODS INC.","119","NARROWS ROAD"," ","WELSHPOOL","NB","E5E1B2"
"DAILY SEAFOOD INC.","135","BLAKE STREET"," ","TORONTO","ON","M4J3E2"
"FISHER DIRECT LTD.","382"," "," ","SHELBURNE COUNTY","NS","B0W3B0"
"BELLE CARNELL","119","WATER ST."," ","HARBOUR GRACE","NL","A0A2M0"
"NORTH LAKE FISHERIES (2013), INC. O/A MONTAGUE BAY FOODS","150","CENTRAL ST"," ","BRUDENELL","PE","C0A1R0"
"ROCKY COAST SEAFOODS LTD.","739","HIGHWAY 1"," ","COMEAUVILLE","NS","B0W2Z0"
"KWONG MAN SANG COMPANY, LIMITED","190-12831","CLARKE PLACE CANADA"," ","RICHMOND","BC","V6V2H9"
"WHYCOCOMAGH BAND COUNCIL","11446","HIGHWAY 105"," ","ABERDEEN","NS","B0E3M0"
"CELLWAY CANADA INC.","275","DON PARK ROAD"," ","MARKHAM","ON","L3R1C2"
"FV RAW SPIRIT","2750","HARBOUR ROAD"," ","PORT ALBERNI","BC","V9Y7X2"
"BLUE COAST SEAFOOD LTD.","13911","MAYCREST WAY","#110","RICHMOND","BC","V6V2J4"
"MARINE HARVEST CANADA INC.","5355","152ND STREET","#200","SURREY","BC","V3S5A5"
"MILLION OCEAN SEAFOOD LTD.","#230-240 2088","NO. 5 ROAD"," ","RICHMOND","BC","V6X2T1"
"LONGSHORE FISHERIES LTD.","2025","SONORA ROAD"," ","SONORA","NS","B0J3C0"
"CASCUMPEC BAY OYSTER COMPANY LTD.","995","BIDEFORD RD"," ","ELLERSLIE","PE","C0B1J0"
"ATLANTIC CHICAN SEAFOOD","55","ORION WHARF ROAD"," ","CLARK'S HARBOUR","NS","B0W1P0"
"ALDER SEAFOOD LTD","126","MEALEY RD"," ","PENNFIELD","NB","E5H0B1"
"NORTHERN LIGHTS SEAFOOD INC.","40-44","WATER ST"," ","MAIN BROOK","NL","A0K3N0"
"NORTH SHORE SPECIALTIES","1843","23 STREET EAST CANADA"," ","OWEN SOUND","ON","N4K6H6"
"HALIBUT PEI INC.","18","QUEEN STREET"," ","CHARLOTTETOWN","PE","C1A4A1"
"ISLAND BAIT LIMITED","1220","HIGHWAY 330"," ","CENTREVILLE","NS","B0W2G0"
"A ACADIEN ATLANTIC INC.","44","BOULEVARD INDUSTRIEL"," ","CARAQUET","NB","E1W1A9"
"LA NASSA FOODS INC.","3","DOCK ROAD"," ","KINGSVILLE","ON","N9Y1K9"
"RIDGELAND AQUA FARMS INCORPORATED","36111","RICHLAND ROAD 54 NORTH CANADA"," ","ANOLA","MB","R0E0K0"
"NORTH AMERICAN SEAFOOD INC.","822","EAST CORDOVA STREET"," ","VANCOUVER","BC","V6A1M4"
"INOVATA FOODS CORP.","12803","149 ST NW"," ","EDMONTON","AB","T5L2J7"
"KNOCEAN FOODS LTD.","99","BRENAN AV. CANADA"," ","SCOUDOUC","NB","E4P3N6"
"C & K SEAFOODS","7","BOUDREAU BRANCH RD."," ","CHURCH POINT","NS","B0W1M0"
"LA NASSA FOODS INC.","180","INDUSTRY ROAD"," ","KINGSVILLE","ON","N9Y1K9"
"POISSONNERIE BLANCHETTE INC.","280","RUE DU HAVRE"," ","SAINTE-ANNE-DES-MONTS","QC","G4V3H5"
"FRESHWATER FISH MARKETING CORPORATION SELKIRK","599","GREENWOOD AVENUE"," ","SELKIRK","MB","R1A1J1"
"PÊCHERIES LEBRETON & FILS LTÉE","690","RUE ACADIE"," ","GRANDE-ANSE","NB","E8N1G4"
"OYSTER KINGS","682","CHEMIN DE LA POINTE"," ","RICHIBUCTO VILLAGE","NB","E4W1G2"
"ACADIAN SUPREME INC.","8323","ROUTE 11"," ","WELLINGTON","PE","C0B2E0"
"FISHER DIRECT LTD.","5163"," "," ","SHELBURNE COUNTY","NS","B0W3B0"
"FACTORS GROUP OF NUTRITIONAL COMPANIES INC.","1550","UNITED BOULEVARD CANADA"," ","COQUITLAM","BC","V3K6Y2"
"RYER & RYER LOBSTERS LIMITED","15","RYERS ROAD"," ","INDIAN HARBOUR","NS","B3Z3P9"
"A&A MARINE & DRYDOCK","10417","FRONT LINE"," ","BLENHEIM","ON","N0P1A0"
"PROTENERGY NATURAL FOODS CORP.","125","EAST BEAVER CREEK ROAD"," ","RICHMOND HILL","ON","L4B1E2"
"FUMOIR MONSIEUR ÉMILE","574","ROUTE DE L'IRLANDE"," ","PERCÉ","QC","G0C2L0"
"1839527 ONTARIO INC.","447","SEACLIFF DRIVE EAST CANADA"," ","LEAMINGTON","ON","N8H3V7"
"PASTIFICIO D'APRILE LTD.","125","ANDERSON AVENUE"," ","MARKHAM","ON","L6E1A4"
"EVENING COVE OYSTERS PROCESSING LTD.","1360","STEWART AVENUE"," ","NANAIMO","BC","V9S4E1"
"EVENING COVE OYSTERS PROCESSING LTD.","1360","STEWART AVENUE"," ","NANAIMO","BC","V9S4E1"
"NORTH TASTE FLAVOURINGS INC./SAVEURS DU NORD INC.","71","ROUTE 320"," ","ANSE BLEUE","NB","E8N2B7"
"EVAN'S FRESH SEAFOODS LIMITED","286","DENNIS POINT ROAD"," ","LOWER WEST PUBNICO","NS","B0W2C0"
"NOR-VAN SEAFOOD LTD.","2288","SUITE 110 & 120","NO. 5 ROAD"," ","RICHMOND","BC","V6X2T1"
"PACIFIC STAR ENTERPRISES INC.","2650","PROGRESSIVE WAY","#6","ABBOTSFORD","BC","V2T6H9"
"MPY TRADING LTD.","124","408 EAST KENT AVENUE SOUTH","#122","VANCOUVER","BC","V5X2X7"
"CLEARWATER SEAFOODS LIMITED PARTNERSHIP","757","BEDFORD HWY"," ","BEDFORD","NS","B4A3Z7"
"GRAND RIVER FOODS LTD.","685","BOXWOOD DR."," ","CAMBRIDGE","ON","N3E1A4"
"RED BEARD SHELLFISH COMPANY","27","LEA CRANE BLVD CANADA"," ","SOURIS","PE","C0A2B0"
"COLDWATER CANADIAN LOBSTER INC.","20","FOREST ACRES COURT"," ","FREDERICTON","NB","E3B4L2"
"NORTH LAKE FISHERIES (2013), INC.","58","NORTH LAKE HARBOUR RD"," ","ELMIRA","PE","C0A2B0"
"ATLANTIC GOLDEN OCEAN PRODUCTS INC.","2056","ROUTE 950"," ","PETIT-CAP","NB","E4N2J6"
"NIQITAQ FISHERIES LTD","154","WATER ST."," ","BAY ROBERTS","NL","A0G1G0"
"AGE LOBSTER INC.","1337","CENTREVILLE SOUTHSIDE ROAD"," ","CLARK'S HARBOUR","NS","B0W1P0"
"NAUTICAL SEAFOODS LTD.","4336","SHORE RD WEST CANADA"," ","PARKERS COVE","NS","B0S1KO"
"BIG LOBSTER SEAFOOD INCORPORATED","9","CALVIN STREET"," ","GRAND MANAN","NB","E5G1M5"
"C.R. LOBSTERS INC.","259","INGALLS HEAD ROAD"," ","GRAND MANAN","NB","E5G3G7"
"GIDNEY FISHERIES LIMITED","136","DAKIN PARK ROAD"," ","CENTREVILLE","NS","B0V1A0"
"MASA'S SALMON SMOKEHOUSE LTD.","130","GARDEN AVENUE"," ","NORTH VANCOUVER","BC","V7P3H2"
"L. J. ROBICHEAU & SON FISHERIES LIMITED","219","SHORE ROAD"," ","DIGBY COUNTY","NS","B0V1C0"
"NEWFOUNDLAND VICTOR","154","WATER STREET"," ","BAY ROBERTS","NL","A0A1G0"
"LISMORE SEAFOODS INC.","161","FACTORY ROAD"," ","LISMORE","NS","B0K1G0"
"OCEANRISE SEAFOOD SUPPLY LTD.","13986","CAMBIE ROAD","#268","RICHMOND","BC","V6V2K3"
"BENTO INC.","115","DE BAETS STREET"," ","WINNIPEG","MB","R2J3R9"
"CONCHE SEAFOODS LIMITED","2","HARBOUR VIEW DRIVE"," ","CONCHE","NL","A0K1Y0"
"DREAM BOAT FISHERIES INC.","88","LAMBERT ROAD"," ","LORDS COVE","NB","E5V1E2"
"CENTENNIAL FOODSERVICE PARTNERSHIP","12759","VULCAN WAY","#138","RICHMOND","BC","V6V3C8"
"BEACH POINT PROCESSING COMPANY","58 A","BOUNDARY STREET"," ","CLARK'S HARBOUR","NS","B0W1P0"
"RIVERSIDE LOBSTER INTERNATIONAL INC.","11","JOHN THIBODEAU ROAD"," ","METEGHAN CENTRE","NS","B0W2K0"
"BINCHO PROCESSORS LTD.","2130 12811","ROWAN PLACE CANADA"," ","RICHMOND","BC","V6V2S6"
"OCEAN CHOICE INTERNATIONAL L.P. "" OCEAN BREAKER""","119","WATER STREET"," ","HARBOUR GRACE","NL","A0A2M0"
"RIVERSIDE LOBSTER INTERNATIONAL INC.","9089","HIGHWAY 1"," ","METEGHAN RIVER","NS","B0W2L0"
"FISHERMAN'S MARKET INTERNATIONAL INCORPORATED","607","BEDFORD HIGHWAY"," ","HALIFAX","NS","B3M2L6"
"LOBSTER HUB INC.","45","JOHN THIBODEAU ROAD"," ","METEGHAN CENTRE","NS","B0W2K0"
"HERMITAGE PROCESSING INC.","1-3","PLANT ROAD"," ","HERMITAGE","NL","A0H1S0"
"LES PECHERIES NORREF QUEBEC INC","4900","RUE MOLSON"," ","MONTRÉAL","QC","H1T3J8"
"DUSO'S ENTERPRISES LTD.","1625","KEBET WAY","#200","PORT COQUITLAM","BC","V3C5W9"
"PRISTINE BAY PREMIUM OYSTERS","32","MACKENZIE ROAD"," ","MCLELLAN BROOK","NS","B2H5C7"
"2403362 ONTARIO INC.","2359","ROYAL WINDSOR DRIVE","UNIT 9","MISSISSAUGA","ON","L5J4S9"
"SAWMILL BAY SHELLFISH COMPANY LTD.","1798","HYACINTHE BAY ROAD"," ","HERIOT BAY","BC","V0P1H0"
"BAFFIN BAY SEAFOOD (CANADA) INC.","400","787","500 & 600","CLIVEDEN PLACE CANADA"," ","DELTA","BC","V3M6C7"
"UNION BAY SEAFOOD LTD.","170-2288","NO 5 ROAD"," ","RICHMOND","BC","V6X2T1"
"HODDER'S SHELLFISH","233","MAIN ST"," ","STONEVILLE","NL","A0G4C0"
"LE JAKI","4","CHEMIN DE LA MONTAGNE"," ","LES ESCOUMINS","QC","G0T1K0"
"BILL & STANLEY OYSTER COMPANY LTD.","31","DEMING POINT ROAD"," ","WHITEHEAD","NS","B0H1T0"
"LES FUMOIRS SMOKE CHEFS INC.","816-818","BOUL. INDUSTRIEL"," ","BOIS-DES-FILION","QC","J6Z0A3"
"SURF SEAFOODS (2016) LTD.","16","COMMERCIAL STREET"," ","PORT LA TOUR","NS","B0W2T0"
"SOFINA FOODS INC./ALIMENTS SOFINA INC.","1226","TRAFALGAR STREET"," ","LONDON","ON","N5Z1H5"
"L.J. ROBICHEAU & SON FISHERIES LIMITED","14","FREEMAN ST"," ","MIDDLETON","NS","B0S1P0"
"CAPTAIN DAN'S INC","28","MILLS STREET"," ","BOUCTOUCHE","NB","E4S3S3"
"SARDO FOODS","99","PILLSWORTH RD"," ","BOLTON","ON","L7E4E4"
"GREAT LITTLE HARBOUR SEAFOOD CO. LTD.","1101","ROUTE 475"," ","BOUCTOUCHE","NB","E4S4P3"
"CAPTAIN LITTLE SEAFOOD LTD."," "," "," ","QUEENS","NS","B0T1T0"
"ENTREPOT FROID XTREME COLD STORAGE LTD.","999","AVIATION AVENUE"," ","DIEPPE","NB","E1A9S5"
"LOGAN'S LEGACY FISHERIES LIMITED","3243","PORT LATOUR ROAD"," ","PORT LATOUR","NS","-"
"FLORENTINA FOODS LTD.","760","SUPERTEST ROAD"," ","NORTH YORK","ON","M3J2M5"
"DO LOBSTER","1319","MAIN ROAD"," ","EASTERN PASSAGE","NS","B3G1M4"
"C.B. ISLAND FISHERIES LTD.","205","DONAGHY AVENUE"," ","NORTH VANCOUVER","BC","V7P2L6"
"TAYLOR FISH COMPANY","419","ERIE STREET SOUTH"," ","WHEATLEY","ON","N0P2P0"
"WESTPINE FISHERIES LTD.","8383","CROMPTON STREET"," ","VANCOUVER","BC","V5X4J1"
"LES PÊCHERIES GASPÉSIENNES INC.","5","RUE DE LA"," ","GASPÉ","QC","G4X5G3"
"BIORIGINAL FOOD & SCIENCE CORP.","102","MELVILLE STREET"," ","SASKATOON","SK","S7J0R1"
"LES PRODUCTEURS DE HOMARDS DE GRANDE-RIVIÈRE1998","13","ROUTE 132"," ","SHIGAWAKE","QC","G0C3E0"
"SOUTH SHORE LOBSTER (1992) LIMITED","52","CRIPPLE CREEK ROAD"," ","CLAM POINT","NS","B0W1N0"
"HOI-BO FISHERIES INC.","3106 12811","ROWAN PLACE CANADA"," ","RICHMOND","BC","V6V2S6"
"ANNAND CLAMS INC.","775","CONWAY RD"," ","ELLERSLIE","PE","COB1J0"
"QUODDY SAVOUR SEAFOOD LTD.","162","MEALEY ROAD"," ","PENNFIELD","NB","E5H0B1"
"FRUITS DE MER LAGOON INC","1301","32EME AVENUE"," ","LACHINE","QC","H8T3H2"
"RIVERSIDE LOBSTER INTERNATIONAL INC.","11","JOHN THIBODEAU ROAD"," ","METEGHAN","NS","B0W2K0"
"SOUTH SHORE SEAFOODS LTD","75","GRIFFIN DR"," ","BLOOMFIELD","PE","C0B1E0"
"CRAIGS LOBSTER LIMITED","55","HARBOUR ROAD"," ","BEAR POINT","NS","B0W3B0"
"PECHERIES DE L'ESTUAIRE INC.","201","RUE DES FABRICANTS"," ","RIMOUSKI","QC","G5M0M7"
"INUKSUK I","154","WATER ST."," ","BAY ROBERTS","NL","A0G1G0"
"710769 ALBERTA LTD"," ","12525-89 STREET NW"," ","EDMONTON","AB","T5B3X2"
"ATLANTIC SEA CUCUMBER LTD.","212","PAUL'S POINT ROAD"," ","HACKETTS COVE","NS","B3Z3K7"
"ALBION FARMS AND FISHERIES","13506","159 STREET"," ","EDMONTON","AB","T5V0B6"
"WOLLASTON LAKE FISHERY"," ","R1 PLAN"," ","WOLLASTON LAKE","SK","S0J3C0"
"CAPTAIN DAN'S INC","5","MILLS STREET"," ","BOUCTOUCHE","NB","E4S3S3"
"RIGHT SOURCE GROUP LTD","192","JOSEPH ZATZMAN DR","UNIT","DARTMOUTH","NS","B3B1N4"
"BAKERS POINT FISHERIES LIMITED","75","BAKERS POINT ROAD"," ","JEDDORE OYSTER PONDS","NS","B0J1W0"
"TENSHI SEAFOOD LTD.","3102-12811","ROWAN PLACE CANADA"," ","RICHMOND","BC","V6V2S6"
"ECAF EAST COAST ATLANTIC FISHERIES LTD.","1063","HIGHWAY 335"," ","MIDDLE WEST PUBNICO","NS","B0W2M0"
"LOBSTER HUB INC.","45","JOHN THIBODEAU RD."," ","METEGHAN CENTRE","NS","B0W2K0"
"AC LIVE LOBSTER INC.","798","HWY 330"," ","NORTH EAST POINT","NS","B0W2P0"
"INTERNATIONAL NUTRIENT TECHNOLOGIES LIMITED","9475","TWIN OAKS DRIVE"," ","WINDSOR","ON","N8N5B8"
"NIQITAQ FISHERIES LTD. ""ARLUK II"""," "," "," ","ST. JOHN'S","NL","-"
"SEARAY FOODS INC.","6511","GRAYBAR ROAD"," ","RICHMOND","BC","V6W1H3"
"SAKURA SEAFOOD CO. LTD. #2","130-11528","TWIGG PLACE CANADA"," ","RICHMOND","BC","V6V2Y5"
"TOP CLAW LOBSTER AND SEAFOOD LIMITED","81","ORION WHARF ROAD"," ","NEWELLTON","NS","BOW1P0"
"PISCICULTURE ACADIENNE LTÉE/ACADIAN FISH FARM LTD.","2295","RUE ACADIE"," ","BAS-CARAQUET","NB","E1W5T9"
"INDEPENDENT FISHERIES LIMITED","1271","LITTLE HARBOUR ROAD"," ","SHELBURNE","NS","B0T1V0"
"SWIMM'S LOBSTER INN LIMITED","73","SOUTH STREET"," ","CLARK'S HARBOUR","NS","B0W1P0"
"B.M.C. SEAFOODS LIMITED","50","METEGHAN SHORE ROAD"," ","METEGHAN","NS","B0W2J0"
"DOUCET FISHERIES LIMITED"," "," "," ","WEYMOUTH","NS","B0W3T0"
"GIDNEY FISHERIES LIMITED","8145","HIGHWAY #1"," ","METEGHAN","NS","B0W2J0"
"BAKERS POINT FISHERIES LIMITED","33","BAKERS POINT ROAD"," ","EAST JEDDORE","NS","B0J1W0"
"DO LOBSTER","1323","MAIN ROAD"," ","EASTERN PASSAGE","NS","B3G1M4"
"TANGIER LOBSTER COMPANY LIMITED","172","LAWLOR'S POINT ROAD"," ","PLEASANT HARBOUR","NS","B0J3H0"
"NOVACAN LIVE SEAFOOD LTD.","816","VETERANS MEMORIAL DRIVE"," ","ARICHAT","NS","B0E1A0"
"CHASE'S SHELLFISH LIMITED","50","BRICKYARD ROAD"," ","PUGWASH","NS","BOK1L0"
"CLEARWATER SEAFOODS LIMITED PARTNERSHIP","441","CAPE AUGET ROAD"," ","ARICHAT","NS","B0E1A0"
"LOVE ME FISH & LOBSTER INCORPORATED","311","BAYFIELD BEACH ROAD"," ","AFTON STATION","NS","B0H1A0"
"CANESP GLOBAL DISTRIBUTIONS S.L. INC.","209","AEROTECH DRIVE"," ","ENFIELD","NS","B2T1K3"
"COLLINS LOBSTER FISHERMAN'S MARKET LTD.","8607","MAIN STREET"," ","ALMA","NB","E4H1N6"
"PREMIUM CHOICE SHRIMP LIMITED","517","VETERANS MEMORIAL DRIVE"," ","ARICHAT","NS","-"
"SANDY POINT LOBSTER LTD.","2208","SANDY POINT ROAD"," ","SHELBURNE","NS","B0T1W0"
"PREMIUM BRANDS OPERATING GP  INC.","12251","WILLIAM SHORT ROAD"," ","EDMONTON","AB","T5B2B7"
"FISHERMEN'S PREMIUM ATLANTIC LOBSTER INC.","72","GOODWIN LANE"," ","NORTH EAST POINT","NS","B0W2P0"
"D'ENTREMONT BROTHER'S BROKERAGE INC.","101","DENNIS POINT ROAD"," ","LOWER WEST PUBNICO","NS","B0W2C0"
"ASHMEG SEAFOODS LTD.","1720","KETCH HARBOUR ROAD"," ","HALIFAX","NS","-"
"SYSCO CANADA, INC. OA EN GROS PIERRE","6412","TRANSCANADIENNE"," ","SAINT-LAURENT","QC","H4T1X4"
"BIORIGINAL FOOD & SCIENCE CORP.","102","MELVILLE STREET"," ","SASKATOON","SK","S7JOR1"
"NATUR+L XTD INC.","2905","RUE JOSE-MARIA-ROSELL"," ","SAINT-HYACINTHE","QC","J2S0J9"
"CAPE D'OR SUSTAINABLE SEAFOODS INC.","365","DRIFTWOOD LANE"," ","ADVOCATE HARBOUR","NS","B0M1A0"
"Y R U COOKING LTD","11","INDUSTRIAL ST"," ","BOUCTOUCHE","NB","E4S3H9"
"ILE-A-LA-CROSSE FISH COMPANY INC.","21","22 & 23"," ","ÎLE-À-LA-CROSSE","SK","S0M1C0"
"CRUSTACÉS G. ROUSSY INC.","459","ROUTE 132 OUEST"," ","PORT-DANIEL","QC","G0C2N0"
"CANSO SEAFOODS LIMITED","88","WATER STREET"," ","CANSO","NS","B0H1H0"
"SYNERGY SEAFOODS LTD","803","HIGHWAY 1"," ","COMEAUVILLE","NS","B0W2Z0"
"LOBSTERS 'R' US","197","LITTLE HARBOUR ROAD"," ","LOWER L'ARDOISE","NS","B0E1W0"
"ARCTIC FISHERY ALLIANCE L.P."," "," "," ","ST. JOHN'S","NL","-"
"STARLIGHT FISHERIES LTD.","151","HILLSBURN ROAD"," ","GRANVILLE FERRY","NS","B0S1K0"
"PIER 99 PRODUCTS LTD.","2529","CHEMIN ACADIE"," ","CAP-PELE","NB","E4N1B7"
"ALIMENTS PASTA-MER INC.","2097","CHARTIER AVE CANADA"," ","DORVAL","QC","H9P1H3"
"GLOBAL GOURMET FOODS INC.","11671","BRIDGEPORT ROAD"," ","RICHMOND","BC","V6X1T5"
"GREAT LAKES FOOD COMPANY LTD.","135","BOTHWELL STREET"," ","CHATHAM","ON","N7M5K5"
"GEORGE'S BANK SEAFOODS LIMITED","232"," "," ","BARRINGTON PASSAGE","NS","B0W1G0"
"UCLUELET HARBOUR SEAFOODS LTD.","2074","PENINSULA ROAD"," ","UCLUELET","BC","V0R3A0"
"W & R FISHERIES LTD","6","WATER ST"," ","GEORGETOWN","PE","C0A1L0"
"HAILMAR INVESTMENTS LIMITED","193","OSBORNE HARBOUR ROAD"," ","OSBORNE HARBOUR","NS","B0T1L0"
"PARADISE OYSTERS","2663","KILPATRICK AVENUE","#15","COURTENAY","BC","V9N7C8"
"NEW GENERATION SEAFOOD LTD.","3786","HIGHWAY 3"," ","TUSKET","NS","B5A5K2"
"D.B. KENNEY FISHERIES (2014) LIMITED","300","WATER STREET"," ","WESTPORT","NS","B0V1H0"
"BAY SHORE LOBSTER LTD.","81","BACK BAY LOOP"," ","BACK BAY","NB","E5C2V1"
"WORLD LINK FOOD DISTRIBUTORS INC.","10-12B 209","AEROTECH DRIVE"," ","GOFFS","NS","B2T1K3"
